ticket_id,created_at,category,channel,customer_tier,agent,priority,first_response_min,resolution_hours,sla_target_hours,sla_breached,escalated,csat_score,resolution_outcome
TCK-101842,2024-08-27 18:50:00,Billing/Invoicing,Chat,Free,Agent_04,Medium,1.0,1.07,72,False,False,3,Resolved - Workaround
TCK-103914,2024-08-28 00:00:00,Login/Authentication,Email,Pro,Agent_07,Medium,16.6,2.62,72,False,False,5,Resolved
TCK-103857,2024-08-28 00:00:00,Billing/Invoicing,Phone,Pro,Agent_12,Low,18.2,6.31,120,False,False,4,Resolved
TCK-102168,2024-08-28 00:50:00,Billing/Invoicing,Email,Pro,Agent_10,Low,171.3,5.72,120,False,False,3,Resolved
TCK-102296,2024-08-28 02:32:00,Account Setup,Email,Enterprise,Agent_10,Low,134.3,59.06,120,False,False,4,Resolved
TCK-102291,2024-08-28 04:41:00,Bug/Error,Chat,Basic,Agent_09,Low,15.0,6.28,120,False,False,4,Resolved
TCK-102852,2024-08-28 17:44:00,Bug/Error,Email,Basic,Agent_09,Low,29.5,12.86,120,False,True,2,Unresolved - Pending Engineering
TCK-102129,2024-08-28 17:57:00,Performance/Slowness,Chat,Pro,Agent_09,Medium,5.0,4.23,72,False,True,4,Resolved - Escalated
TCK-103991,2024-08-29 00:00:00,Login/Authentication,Chat,Free,Agent_11,Low,22.2,30.8,120,False,False,5,Resolved
TCK-102374,2024-08-29 00:32:00,Billing/Invoicing,Phone,Basic,Agent_05,Medium,1.0,4.35,72,False,False,5,Resolved
TCK-103005,2024-08-29 00:57:00,Integration/API,Portal,Basic,Agent_04,Low,96.9,13.43,120,False,False,4,Resolved
TCK-100292,2024-08-29 03:19:00,Integration/API,Chat,Pro,Agent_10,Medium,1.6,10.23,72,False,True,3,Resolved - Escalated
TCK-101267,2024-08-29 04:46:00,Performance/Slowness,Chat,Basic,Agent_01,Medium,2.3,0.82,72,False,False,4,Resolved
TCK-101249,2024-08-29 06:20:00,Billing/Invoicing,Chat,Free,Agent_02,Medium,3.9,2.04,72,False,False,4,Resolved
TCK-101096,2024-08-29 08:44:00,Bug/Error,Chat,Pro,Agent_02,Critical,2.8,3.48,4,False,False,5,Resolved
TCK-103144,2024-08-29 13:36:00,Data Export/Import,Phone,Pro,Agent_08,Medium,1.8,8.26,72,False,False,4,Resolved
TCK-102561,2024-08-29 13:49:00,Bug/Error,Portal,Enterprise,Agent_03,Medium,50.0,10.64,72,False,True,3,Resolved - Escalated
TCK-102728,2024-08-29 15:40:00,Data Export/Import,Chat,Basic,Agent_06,Medium,4.5,3.41,72,False,False,4,Resolved
TCK-101187,2024-08-29 17:44:00,Performance/Slowness,Email,Free,Agent_09,Medium,54.1,13.56,72,False,False,4,Resolved
TCK-103831,2024-08-30 00:00:00,Bug/Error,Chat,Free,Agent_08,High,1.7,4.71,24,False,False,5,Resolved - Workaround
TCK-102401,2024-08-30 00:04:00,Performance/Slowness,Email,Free,Agent_11,Medium,153.3,72.98,72,True,False,2,Resolved
TCK-102279,2024-08-30 02:43:00,Performance/Slowness,Portal,Pro,Agent_01,High,76.0,9.03,24,False,True,3,Resolved - Escalated
TCK-102183,2024-08-30 07:36:00,Bug/Error,Chat,Basic,Agent_08,Critical,2.1,4.67,4,True,True,1,Resolved - Escalated
TCK-102906,2024-08-30 10:22:00,Data Export/Import,Phone,Free,Agent_10,High,1.0,2.43,24,False,False,5,Resolved - Workaround
TCK-100644,2024-08-30 11:36:00,Performance/Slowness,Portal,Free,Agent_07,Medium,7.7,9.7,72,False,False,4,Resolved
TCK-102824,2024-08-30 15:02:00,Login/Authentication,Email,Basic,Agent_12,Low,7.1,3.09,120,False,False,4,Resolved
TCK-100014,2024-08-30 17:10:00,Integration/API,Email,Free,Agent_09,Medium,4.2,6.51,72,False,False,5,Resolved - Workaround
TCK-103215,2024-08-30 19:11:00,Bug/Error,Email,Pro,Agent_06,Low,35.1,18.05,120,False,False,5,Resolved
TCK-102908,2024-08-30 20:42:00,Login/Authentication,Email,Pro,Agent_02,Medium,31.0,4.06,72,False,False,4,Resolved
TCK-103251,2024-08-30 21:16:00,Login/Authentication,Phone,Basic,Agent_08,High,1.0,1.08,24,False,False,4,Resolved
TCK-101767,2024-08-30 21:45:00,Bug/Error,Email,Pro,Agent_03,High,20.0,12.87,24,False,True,3,Resolved - Escalated
TCK-101853,2024-08-30 22:55:00,Login/Authentication,Portal,Enterprise,Agent_06,Critical,21.7,1.19,4,False,False,3,Resolved
TCK-101631,2024-08-31 01:59:00,Bug/Error,Email,Free,Agent_04,Critical,1.6,27.65,4,True,True,2,Resolved - Escalated
TCK-102779,2024-08-31 07:52:00,Login/Authentication,Chat,Basic,Agent_06,High,3.4,0.37,24,False,False,4,Resolved
TCK-100640,2024-08-31 09:33:00,Account Setup,Email,Basic,Agent_03,Medium,7.9,3.04,72,False,False,5,Resolved - Workaround
TCK-100175,2024-08-31 16:44:00,Performance/Slowness,Phone,Basic,Agent_12,Critical,1.0,0.55,4,False,True,3,Resolved - Escalated
TCK-101370,2024-08-31 20:03:00,Login/Authentication,Portal,Free,Agent_06,Critical,3.2,1.96,4,False,False,4,Resolved
TCK-100870,2024-09-01 00:38:00,Performance/Slowness,Phone,Pro,Agent_02,Medium,1.8,9.99,72,False,False,3,Resolved
TCK-101526,2024-09-01 16:13:00,Account Setup,Phone,Basic,Agent_04,Low,2.7,0.34,120,False,False,4,Resolved
TCK-102915,2024-09-01 17:58:00,Integration/API,Email,Pro,Agent_06,Low,88.4,15.85,120,False,False,4,Resolved
TCK-100181,2024-09-01 19:39:00,Login/Authentication,Phone,Pro,Agent_04,Critical,1.0,0.12,4,False,False,4,Resolved
TCK-101575,2024-09-01 23:44:00,Login/Authentication,Chat,Free,Agent_07,Low,23.4,3.9,120,False,False,4,Resolved
TCK-103773,2024-09-02 00:00:00,Billing/Invoicing,Email,Basic,Agent_12,Medium,72.3,1.44,72,False,False,4,Resolved
TCK-103616,2024-09-02 00:00:00,Integration/API,Email,Enterprise,Agent_01,Medium,24.1,6.21,72,False,False,4,Resolved
TCK-103379,2024-09-02 00:00:00,Bug/Error,Chat,Free,Agent_08,High,1.0,4.89,24,False,False,4,Resolved
TCK-101813,2024-09-02 06:16:00,Data Export/Import,Phone,Enterprise,Agent_07,Medium,1.6,2.99,72,False,False,5,Resolved
TCK-101908,2024-09-02 06:31:00,Integration/API,Email,Basic,Agent_07,High,77.9,18.01,24,False,False,4,Resolved
TCK-101231,2024-09-02 08:34:00,Integration/API,Portal,Pro,Agent_08,Medium,29.0,16.06,72,False,False,5,Resolved
TCK-101712,2024-09-02 10:11:00,Login/Authentication,Email,Free,Agent_12,Medium,87.2,1.29,72,False,False,5,Resolved
TCK-100472,2024-09-02 11:05:00,Billing/Invoicing,Phone,Free,Agent_08,Low,3.3,0.74,120,False,False,4,Resolved
TCK-102667,2024-09-02 21:16:00,Login/Authentication,Chat,Free,Agent_05,High,1.0,1.49,24,False,False,4,Resolved
TCK-101606,2024-09-02 21:32:00,Bug/Error,Phone,Basic,Agent_01,Medium,1.0,7.16,72,False,False,4,Resolved
TCK-103732,2024-09-03 00:00:00,Performance/Slowness,Email,Free,Agent_05,High,47.7,18.66,24,False,False,3,Resolved
TCK-101797,2024-09-03 05:15:00,Billing/Invoicing,Email,Enterprise,Agent_12,High,1.0,5.52,24,False,False,5,Resolved - Workaround
TCK-103287,2024-09-03 08:12:00,Bug/Error,Phone,Free,Agent_10,Medium,4.0,2.03,72,False,False,5,Resolved
TCK-100527,2024-09-03 11:39:00,Bug/Error,Portal,Pro,Agent_06,High,3.4,6.74,24,False,False,4,Resolved
TCK-102018,2024-09-03 11:54:00,Performance/Slowness,Chat,Free,Agent_10,Critical,4.2,4.67,4,True,False,3,Resolved
TCK-101609,2024-09-03 13:42:00,Login/Authentication,Email,Pro,Agent_10,High,9.8,1.03,24,False,True,2,Resolved - Escalated
TCK-101747,2024-09-03 14:43:00,Data Export/Import,Portal,Enterprise,Agent_02,Medium,83.2,3.27,72,False,False,5,Resolved - Workaround
TCK-102544,2024-09-03 18:40:00,Integration/API,Chat,Pro,Agent_02,Low,33.8,43.6,120,False,False,3,Resolved
TCK-101970,2024-09-03 19:24:00,Billing/Invoicing,Portal,Free,Agent_02,Medium,73.8,6.6,72,False,False,4,Resolved
TCK-100237,2024-09-03 19:28:00,Billing/Invoicing,Email,Basic,Agent_08,Medium,14.9,1.52,72,False,False,4,Resolved
TCK-101751,2024-09-03 21:42:00,Account Setup,Portal,Basic,Agent_10,Low,48.2,4.05,120,False,False,4,Resolved - Workaround
TCK-101069,2024-09-04 05:13:00,Account Setup,Email,Free,Agent_08,Medium,24.1,3.78,72,False,False,3,Resolved
TCK-101225,2024-09-04 05:38:00,Bug/Error,Chat,Free,Agent_08,Medium,49.6,26.64,72,False,False,4,Resolved
TCK-102939,2024-09-04 07:48:00,Login/Authentication,Portal,Free,Agent_11,High,15.3,1.33,24,False,False,4,Resolved
TCK-102488,2024-09-04 13:59:00,Login/Authentication,Email,Enterprise,Agent_03,High,1.0,1.99,24,False,False,5,Resolved
TCK-100554,2024-09-04 16:47:00,Bug/Error,Portal,Free,Agent_02,Medium,60.3,8.98,72,False,True,2,Unresolved - Pending Engineering
TCK-103125,2024-09-04 19:23:00,Login/Authentication,Chat,Free,Agent_08,High,13.0,0.6,24,False,False,4,Resolved - Workaround
TCK-101621,2024-09-04 19:29:00,Feature Request,Portal,Free,Agent_12,Low,126.3,1.18,120,False,False,5,Resolved
TCK-103198,2024-09-04 23:04:00,Login/Authentication,Chat,Free,Agent_05,Medium,9.1,2.4,72,False,False,5,Resolved
TCK-100478,2024-09-04 23:30:00,Performance/Slowness,Portal,Free,Agent_12,Medium,15.0,112.58,72,True,False,4,Resolved - Workaround
TCK-103539,2024-09-05 00:00:00,Data Export/Import,Email,Basic,Agent_01,Low,16.3,5.56,120,False,False,3,Resolved
TCK-102805,2024-09-05 01:59:00,Billing/Invoicing,Chat,Enterprise,Agent_10,Medium,7.0,4.08,72,False,False,4,Resolved
TCK-102670,2024-09-05 02:50:00,Login/Authentication,Phone,Free,Agent_03,High,1.0,1.76,24,False,False,5,Resolved
TCK-100991,2024-09-05 03:49:00,Integration/API,Portal,Free,Agent_02,Medium,46.2,58.3,72,False,True,3,Resolved - Escalated
TCK-103199,2024-09-05 04:10:00,Performance/Slowness,Phone,Pro,Agent_05,High,4.4,2.57,24,False,False,4,Resolved
TCK-102996,2024-09-05 08:48:00,Performance/Slowness,Portal,Pro,Agent_04,Medium,17.8,40.29,72,False,True,3,Resolved - Escalated
TCK-102550,2024-09-05 13:37:00,Data Export/Import,Chat,Basic,Agent_06,Medium,8.3,0.87,72,False,False,4,Resolved
TCK-100091,2024-09-05 15:50:00,Bug/Error,Email,Free,Agent_10,Medium,12.3,16.5,72,False,False,5,Resolved
TCK-101682,2024-09-05 17:19:00,Data Export/Import,Chat,Enterprise,Agent_05,Medium,1.0,17.86,72,False,False,3,Resolved
TCK-101841,2024-09-05 18:26:00,Integration/API,Chat,Pro,Agent_11,Medium,5.6,4.48,72,False,False,4,Resolved - Workaround
TCK-101200,2024-09-05 19:01:00,Login/Authentication,Chat,Free,Agent_09,High,5.5,1.21,24,False,False,4,Resolved
TCK-102160,2024-09-05 19:07:00,Data Export/Import,Email,Basic,Agent_09,Low,240.9,10.76,120,False,False,4,Resolved
TCK-102167,2024-09-05 19:41:00,Data Export/Import,Email,Free,Agent_07,Low,120.1,3.93,120,False,False,5,Resolved
TCK-103971,2024-09-06 00:00:00,Account Setup,Portal,Basic,Agent_04,Medium,74.2,0.75,72,False,True,3,Resolved - Escalated
TCK-103373,2024-09-06 00:00:00,Bug/Error,Email,Basic,Agent_10,High,29.0,6.37,24,False,True,2,Resolved - Escalated
TCK-103762,2024-09-06 00:00:00,Account Setup,Phone,Free,Agent_12,Medium,3.6,1.18,72,False,False,4,Resolved - Workaround
TCK-101906,2024-09-06 01:18:00,Bug/Error,Portal,Free,Agent_08,Medium,97.3,5.33,72,False,False,4,Resolved
TCK-102071,2024-09-06 02:12:00,Login/Authentication,Portal,Basic,Agent_07,High,59.9,3.91,24,False,False,4,Resolved
TCK-101230,2024-09-06 04:01:00,Login/Authentication,Portal,Basic,Agent_07,High,57.5,1.68,24,False,False,4,Resolved
TCK-101079,2024-09-06 04:52:00,Login/Authentication,Email,Free,Agent_08,Critical,1.0,1.37,4,False,False,4,Resolved
TCK-101938,2024-09-06 08:29:00,Data Export/Import,Phone,Free,Agent_08,Low,1.4,3.12,120,False,False,4,Resolved
TCK-100626,2024-09-06 09:23:00,Login/Authentication,Portal,Pro,Agent_10,Medium,40.9,1.02,72,False,False,4,Resolved
TCK-100722,2024-09-06 10:18:00,Login/Authentication,Portal,Free,Agent_12,High,37.6,3.55,24,False,False,4,Resolved
TCK-101504,2024-09-06 11:21:00,Login/Authentication,Email,Pro,Agent_07,High,1.0,0.57,24,False,True,2,Resolved - Escalated
TCK-100348,2024-09-06 12:45:00,Login/Authentication,Portal,Pro,Agent_04,Critical,8.7,0.38,4,False,False,4,Resolved
TCK-100543,2024-09-06 18:25:00,Performance/Slowness,Email,Free,Agent_07,Medium,36.6,5.76,72,False,False,4,Resolved
TCK-102135,2024-09-06 19:45:00,Integration/API,Chat,Free,Agent_09,Low,1.0,16.64,120,False,False,4,Resolved - Workaround
TCK-101378,2024-09-07 01:50:00,Data Export/Import,Email,Basic,Agent_08,High,65.5,5.07,24,False,False,4,Resolved
TCK-100147,2024-09-07 02:56:00,Integration/API,Portal,Basic,Agent_08,Low,35.7,14.45,120,False,False,5,Resolved
TCK-103021,2024-09-07 03:14:00,Bug/Error,Portal,Free,Agent_08,High,25.2,10.51,24,False,False,5,Resolved
TCK-102473,2024-09-07 10:54:00,Login/Authentication,Chat,Pro,Agent_02,Medium,1.0,5.85,72,False,False,5,Resolved
TCK-101143,2024-09-08 04:50:00,Bug/Error,Chat,Basic,Agent_02,High,6.4,11.34,24,False,True,3,Resolved - Escalated
TCK-100389,2024-09-08 05:53:00,Integration/API,Email,Pro,Agent_08,Low,134.0,12.01,120,False,False,4,Resolved
TCK-103116,2024-09-08 09:16:00,Bug/Error,Chat,Pro,Agent_03,Medium,2.1,9.12,72,False,False,3,Resolved
TCK-100333,2024-09-08 21:58:00,Performance/Slowness,Phone,Pro,Agent_02,High,2.0,2.08,24,False,False,4,Resolved
TCK-103897,2024-09-09 00:00:00,Billing/Invoicing,Portal,Pro,Agent_01,Low,39.2,11.63,120,False,False,4,Resolved
TCK-103436,2024-09-09 00:00:00,Bug/Error,Portal,Enterprise,Agent_06,Critical,38.2,5.72,4,True,True,1,Resolved - Escalated
TCK-102371,2024-09-09 05:08:00,Login/Authentication,Chat,Basic,Agent_03,Medium,21.3,2.06,72,False,False,5,Resolved
TCK-102479,2024-09-09 05:45:00,Bug/Error,Email,Pro,Agent_04,High,16.1,4.68,24,False,False,4,Resolved
TCK-100558,2024-09-09 06:26:00,Bug/Error,Email,Basic,Agent_07,High,12.3,1.93,24,False,False,4,Resolved
TCK-100684,2024-09-09 06:26:00,Login/Authentication,Chat,Basic,Agent_02,Critical,1.7,0.75,4,False,True,3,Resolved - Escalated
TCK-101977,2024-09-09 06:58:00,Login/Authentication,Chat,Free,Agent_03,Medium,2.7,0.59,72,False,False,5,Resolved
TCK-100906,2024-09-09 09:59:00,Billing/Invoicing,Portal,Free,Agent_12,Medium,54.8,3.26,72,False,False,4,Resolved
TCK-103095,2024-09-09 11:54:00,Billing/Invoicing,Portal,Basic,Agent_12,Low,463.9,11.33,120,False,False,4,Resolved
TCK-103764,2024-09-10 00:00:00,Data Export/Import,Email,Basic,Agent_06,Medium,48.8,6.38,72,False,False,4,Resolved
TCK-103537,2024-09-10 00:00:00,Performance/Slowness,Email,Pro,Agent_03,Low,29.4,4.9,120,False,True,3,Unresolved - Pending Engineering
TCK-103760,2024-09-10 00:00:00,Login/Authentication,Portal,Free,Agent_12,Medium,1.0,3.98,72,False,False,5,Resolved - Workaround
TCK-103647,2024-09-10 00:00:00,Login/Authentication,Portal,Pro,Agent_11,Medium,66.6,4.31,72,False,False,5,Resolved
TCK-103715,2024-09-10 00:00:00,Login/Authentication,Phone,Pro,Agent_08,High,1.0,2.98,24,False,False,4,Resolved
TCK-102137,2024-09-10 00:58:00,Billing/Invoicing,Phone,Pro,Agent_01,Medium,7.9,3.31,72,False,True,4,Unresolved - Pending Engineering
TCK-101397,2024-09-10 01:57:00,Login/Authentication,Email,Enterprise,Agent_11,High,14.8,0.82,24,False,False,4,Resolved
TCK-102496,2024-09-10 03:32:00,Data Export/Import,Phone,Basic,Agent_04,Medium,1.7,2.22,72,False,False,3,Resolved
TCK-100349,2024-09-10 04:09:00,Performance/Slowness,Chat,Pro,Agent_02,Medium,14.7,3.58,72,False,False,4,Resolved
TCK-101157,2024-09-10 04:34:00,Feature Request,Chat,Free,Agent_12,Low,2.7,0.57,120,False,False,4,Resolved
TCK-102203,2024-09-10 06:04:00,Account Setup,Email,Basic,Agent_03,Low,41.3,4.22,120,False,False,4,Resolved - Workaround
TCK-102130,2024-09-10 09:34:00,Bug/Error,Phone,Basic,Agent_01,Medium,3.5,8.49,72,False,True,3,Resolved - Escalated
TCK-102949,2024-09-10 15:34:00,Login/Authentication,Email,Basic,Agent_07,High,12.6,3.9,24,False,False,5,Resolved
TCK-101963,2024-09-10 18:21:00,Bug/Error,Chat,Enterprise,Agent_09,Medium,1.0,5.87,72,False,False,4,Resolved
TCK-100400,2024-09-10 23:16:00,Bug/Error,Email,Basic,Agent_12,High,1.0,8.33,24,False,False,4,Resolved
TCK-101975,2024-09-10 23:46:00,Bug/Error,Portal,Pro,Agent_08,Critical,1.0,0.63,4,False,False,4,Resolved
TCK-102408,2024-09-11 01:07:00,Billing/Invoicing,Email,Pro,Agent_10,Medium,27.4,0.92,72,False,False,4,Resolved
TCK-102791,2024-09-11 01:26:00,Billing/Invoicing,Email,Free,Agent_04,Medium,64.5,0.29,72,False,False,4,Resolved
TCK-101590,2024-09-11 01:32:00,Bug/Error,Phone,Enterprise,Agent_07,Medium,6.0,7.73,72,False,False,4,Resolved
TCK-101043,2024-09-11 06:53:00,Feature Request,Email,Basic,Agent_10,Low,11.2,38.06,120,False,False,4,Resolved
TCK-100924,2024-09-11 08:17:00,Bug/Error,Chat,Basic,Agent_01,Critical,2.6,0.6,4,False,True,3,Resolved - Escalated
TCK-102134,2024-09-11 13:23:00,Billing/Invoicing,Email,Enterprise,Agent_06,Medium,161.7,0.66,72,False,True,3,Resolved - Escalated
TCK-100803,2024-09-11 13:35:00,Billing/Invoicing,Email,Enterprise,Agent_02,Medium,46.6,3.29,72,False,False,4,Resolved
TCK-100617,2024-09-11 16:48:00,Login/Authentication,Email,Basic,Agent_01,High,19.2,0.1,24,False,False,4,Resolved - Workaround
TCK-101030,2024-09-11 21:18:00,Data Export/Import,Phone,Free,Agent_12,Low,2.2,5.69,120,False,True,3,Resolved - Escalated
TCK-101213,2024-09-11 22:43:00,Performance/Slowness,Portal,Basic,Agent_05,Medium,61.6,11.4,72,False,False,5,Resolved
TCK-103285,2024-09-11 23:19:00,Login/Authentication,Chat,Free,Agent_03,Critical,1.4,0.55,4,False,False,5,Resolved - Workaround
TCK-103050,2024-09-11 23:42:00,Data Export/Import,Portal,Free,Agent_12,Medium,132.1,13.38,72,False,False,4,Resolved
TCK-103937,2024-09-12 00:00:00,Login/Authentication,Portal,Free,Agent_11,Medium,1.0,0.25,72,False,False,5,Resolved
TCK-103463,2024-09-12 00:00:00,Login/Authentication,Email,Free,Agent_09,Medium,3.8,3.23,72,False,False,4,Resolved
TCK-103703,2024-09-12 00:00:00,Billing/Invoicing,Email,Free,Agent_01,Medium,33.0,1.78,72,False,False,5,Resolved
TCK-102141,2024-09-12 03:55:00,Bug/Error,Email,Free,Agent_08,Critical,52.4,7.2,4,True,True,2,Unresolved - Pending Engineering
TCK-102727,2024-09-12 04:02:00,Login/Authentication,Phone,Basic,Agent_12,High,1.0,1.75,24,False,False,4,Resolved
TCK-100449,2024-09-12 06:30:00,Bug/Error,Chat,Pro,Agent_06,Critical,2.7,2.46,4,False,False,4,Resolved - Workaround
TCK-102634,2024-09-12 08:40:00,Login/Authentication,Chat,Free,Agent_08,Low,19.1,3.29,120,False,False,5,Resolved - Workaround
TCK-100317,2024-09-12 09:38:00,Login/Authentication,Chat,Basic,Agent_06,High,1.0,0.38,24,False,False,4,Resolved
TCK-101800,2024-09-12 11:33:00,Billing/Invoicing,Email,Pro,Agent_01,Low,48.0,13.74,120,False,False,4,Resolved
TCK-101532,2024-09-12 12:17:00,Billing/Invoicing,Email,Free,Agent_06,Low,152.0,4.1,120,False,False,4,Resolved
TCK-100458,2024-09-12 18:23:00,Login/Authentication,Email,Free,Agent_01,Medium,8.6,6.19,72,False,False,4,Resolved
TCK-100398,2024-09-12 18:59:00,Data Export/Import,Phone,Basic,Agent_01,Low,1.6,26.92,120,False,False,4,Resolved
TCK-102211,2024-09-12 19:39:00,Integration/API,Email,Pro,Agent_11,Critical,18.4,6.73,4,True,True,1,Unresolved - Pending Engineering
TCK-103551,2024-09-13 00:00:00,Billing/Invoicing,Portal,Enterprise,Agent_07,Low,59.1,0.95,120,False,False,3,Resolved - Workaround
TCK-103602,2024-09-13 00:00:00,Login/Authentication,Portal,Basic,Agent_07,High,20.2,1.21,24,False,False,5,Resolved
TCK-103299,2024-09-13 01:02:00,Bug/Error,Portal,Pro,Agent_05,Medium,25.3,8.53,72,False,True,2,Resolved - Escalated
TCK-102734,2024-09-13 01:42:00,Account Setup,Phone,Basic,Agent_08,Medium,5.6,3.02,72,False,False,3,Resolved
TCK-100480,2024-09-13 02:09:00,Integration/API,Phone,Pro,Agent_07,Low,5.7,5.5,120,False,False,5,Resolved
TCK-102487,2024-09-13 03:15:00,Billing/Invoicing,Email,Basic,Agent_11,High,1.0,0.38,24,False,False,4,Resolved
TCK-101319,2024-09-13 05:21:00,Billing/Invoicing,Portal,Free,Agent_06,Low,84.1,1.6,120,False,False,4,Resolved - Workaround
TCK-100490,2024-09-13 05:27:00,Account Setup,Chat,Basic,Agent_09,Low,4.0,1.43,120,False,False,5,Resolved
TCK-100412,2024-09-13 07:33:00,Feature Request,Phone,Pro,Agent_07,Medium,1.0,26.08,72,False,False,4,Resolved
TCK-101194,2024-09-13 09:41:00,Billing/Invoicing,Email,Pro,Agent_04,Medium,4.9,3.16,72,False,False,5,Resolved
TCK-101859,2024-09-13 11:49:00,Login/Authentication,Chat,Pro,Agent_12,High,1.0,0.15,24,False,True,2,Unresolved - Pending Engineering
TCK-103216,2024-09-13 14:17:00,Bug/Error,Chat,Basic,Agent_12,Low,11.3,20.76,120,False,False,4,Resolved
TCK-100530,2024-09-13 15:15:00,Integration/API,Portal,Free,Agent_01,High,1.0,8.47,24,False,False,5,Resolved
TCK-102271,2024-09-13 18:01:00,Bug/Error,Email,Basic,Agent_11,High,3.4,1.54,24,False,False,4,Resolved - Workaround
TCK-100101,2024-09-13 20:11:00,Bug/Error,Chat,Free,Agent_09,Medium,2.1,12.07,72,False,True,2,Resolved - Escalated
TCK-100465,2024-09-13 21:13:00,Integration/API,Phone,Pro,Agent_05,Low,7.2,20.27,120,False,False,5,Resolved - Workaround
TCK-101649,2024-09-13 22:31:00,Billing/Invoicing,Phone,Enterprise,Agent_09,Medium,4.9,81.14,72,True,False,4,Resolved
TCK-100223,2024-09-13 23:49:00,Login/Authentication,Phone,Pro,Agent_03,High,1.0,2.14,24,False,True,3,Resolved - Escalated
TCK-100721,2024-09-14 09:52:00,Bug/Error,Email,Pro,Agent_03,High,74.6,2.62,24,False,True,2,Resolved - Escalated
TCK-102729,2024-09-14 13:14:00,Billing/Invoicing,Chat,Pro,Agent_01,Low,4.8,6.77,120,False,False,5,Resolved - Workaround
TCK-103338,2024-09-14 17:57:00,Billing/Invoicing,Phone,Free,Agent_04,Medium,5.3,19.16,72,False,False,5,Resolved
TCK-101998,2024-09-14 19:07:00,Data Export/Import,Chat,Pro,Agent_12,High,1.4,0.94,24,False,False,4,Resolved - Workaround
TCK-101878,2024-09-14 20:46:00,Bug/Error,Email,Pro,Agent_05,Medium,84.9,10.8,72,False,False,5,Resolved
TCK-103356,2024-09-14 22:31:00,Bug/Error,Portal,Free,Agent_09,Medium,299.3,5.93,72,False,False,4,Resolved
TCK-102142,2024-09-15 05:32:00,Account Setup,Email,Pro,Agent_11,Low,49.5,2.04,120,False,False,3,Resolved
TCK-101406,2024-09-15 08:57:00,Billing/Invoicing,Email,Basic,Agent_12,Low,31.3,8.16,120,False,False,5,Resolved
TCK-101777,2024-09-15 12:09:00,Integration/API,Portal,Enterprise,Agent_04,High,33.3,3.91,24,False,False,5,Resolved
TCK-101603,2024-09-15 12:28:00,Feature Request,Email,Basic,Agent_05,High,16.4,8.2,24,False,False,4,Resolved
TCK-101452,2024-09-15 20:33:00,Performance/Slowness,Portal,Free,Agent_06,Medium,10.9,11.08,72,False,True,4,Resolved - Escalated
TCK-103817,2024-09-16 00:00:00,Bug/Error,Portal,Basic,Agent_06,Medium,27.4,1.6,72,False,False,4,Resolved
